epoch_no,train_loss,train_classification_accuracy,train_f1,train_accuracy_global,train_precision_global,train_recall_global,train_f1_global,train_specificity_global,train_accuracy_per_class,train_precision_per_class,train_recall_per_class,train_f1_per_class,train_specificity_per_class,train_accuracy_per_class_average,train_precision_per_class_average,train_recall_per_class_average,train_f1_per_class_average,train_specificity_per_class_average,train_accuracy_per_class_weighted,train_precision_per_class_weighted,train_recall_per_class_weighted,train_f1_per_class_weighted,train_specificity_per_class_weighted,train_mcc
90,0.4736258218685786,0.8452777779102325,0.8458580249547958,0.9948630332946777,0.9948630332946777,0.9948630332946777,0.9948630332946777,0.9974315166473389,0.9948717951774597_0.9897435903549194_1.0,1.0_0.9948453903198242_0.9897959232330322,0.9948717951774597_0.9897435903549194_1.0,0.9974293112754822_0.9922879338264465_0.9948717951774597,1.0_0.9974293112754822_0.9948717951774597,0.9948718547821045,0.9948804378509521,0.9948718547821045,0.9948630332946777,0.9974336624145508,0.9948630332946777,0.9948891401290894,0.9948630332946777,0.9948630332946777,0.9974380731582642,0.9923076629638672
91,0.4851282892624537,0.8747222222884496,0.8742777778704961,0.9968101978302002,0.9968101978302002,0.9968101978302002,0.9968101978302002,0.9984050989151001,0.9952152967453003_1.0_0.9953271150588989,1.0_0.9902912378311157_1.0,0.9952152967453003_1.0_0.9953271150588989,0.9976019263267517_0.995121955871582_0.9976580739021301,1.0_0.9952718615531921_1.0,0.9968475103378296,0.9967638254165649,0.9968475103378296,0.9967939853668213,0.9984239339828491,0.9968101978302002,0.9968411326408386,0.9968101978302002,0.9968142509460449,0.9984616637229919,0.9952260851860046
92,0.4948477111260096,0.8822222222884496,0.8825925926367442,0.9967213273048401,0.9967213273048401,0.9967213273048401,0.9967213273048401,0.9983606338500977,1.0_0.9903846383094788_1.0,0.9950494766235352_1.0_0.9950494766235352,1.0_0.9903846383094788_1.0,0.9975185990333557_0.9951691031455994_0.9975185990333557,0.9975550174713135_1.0_0.9975550174713135,0.9967949390411377,0.9966996908187866,0.9967949390411377,0.9967354536056519,0.9983700513839722,0.9967212677001953,0.9967374801635742,0.9967212677001953,0.9967174530029297,0.9983887672424316,0.9950936436653137
93,0.46687805513540903,0.825555555621783,0.8248148149251938,0.9929824471473694,0.9929824471473694,0.9929824471473694,0.9929824471473694,0.9964912533760071,0.9842932224273682_0.9947368502616882_1.0,1.0_0.984375_0.9947368502616882,0.9842932224273682_0.9947368502616882_1.0,0.9920844435691833_0.9895287752151489_0.9973614811897278,1.0_0.99210524559021_0.9973753094673157,0.9930100440979004,0.9930373430252075,0.9930100440979004,0.99299156665802,0.9964935183525085,0.9929825067520142,0.9930465221405029,0.9929825067520142,0.9929823279380798,0.9964981079101562,0.9895057678222656
94,0.4964215862751007,0.8733333333333333,0.8741666668653488,0.9898819327354431,0.9898819327354431,0.9898819327354431,0.9898819327354431,0.994940996170044,1.0_0.9746192693710327_0.9949238300323486,0.9754902124404907_1.0_0.9949238300323486,1.0_0.9746192693710327_0.9949238300323486,0.9875930547714233_0.9871465563774109_0.9949238300323486,0.9873096346855164_1.0_0.997474730014801,0.9898477792739868,0.990138053894043,0.9898477792739868,0.9898878335952759,0.9949281215667725,0.9898819923400879,0.9900886416435242,0.9898819923400879,0.9898800849914551,0.9949024319648743,0.9849271774291992
95,0.4738686623175939,0.8500000001986822,0.8512592593828837,0.9951691031455994,0.9951691031455994,0.9951691031455994,0.9951691031455994,0.9975845217704773,1.0_0.9853658676147461_1.0,0.990338146686554_1.0_0.9952830076217651,1.0_0.9853658676147461_1.0,0.9951456189155579_0.9926289916038513_0.9976359605789185,0.995192289352417_1.0_0.997560977935791,0.995121955871582,0.9952070713043213,0.995121955871582,0.9951368570327759,0.9975844621658325,0.9951691031455994,0.9952077865600586,0.9951691031455994,0.9951609969139099,0.9975842237472534,0.9927797913551331
96,0.47909499406814576,0.8600000001986822,0.860074074268341,0.995207667350769,0.995207667350769,0.995207667350769,0.995207667350769,0.9976038336753845,0.995121955871582_0.9953051805496216_0.995192289352417,1.0_0.9953051805496216_0.9904305934906006,0.995121955871582_0.9953051805496216_0.995192289352417,0.9975550174713135_0.9953051805496216_0.9928057789802551,1.0_0.9975786805152893_0.9952152967453003,0.9952064752578735,0.9952453374862671,0.9952064752578735,0.9952219724655151,0.9975980520248413,0.995207667350769,0.9952229261398315,0.995207667350769,0.9952114820480347,0.9975862503051758,0.992814302444458
97,0.4853708779811859,0.8747222222884496,0.8747222224871317,0.9964413046836853,0.9964413046836853,0.9964413046836853,0.9964413046836853,0.9982206225395203,1.0_0.9891892075538635_1.0,0.9948717951774597_1.0_0.9945651888847351,1.0_0.9891892075538635_1.0,0.9974293112754822_0.9945651888847351_0.9972752332687378,0.9972826242446899_1.0_0.9973614811897278,0.9963964223861694,0.9964790344238281,0.9963964223861694,0.9964232444763184,0.9982147216796875,0.9964412450790405,0.9964600205421448,0.9964412450790405,0.9964362382888794,0.9982028007507324,0.9946742057800293
98,0.47221017062664034,0.8510000000397364,0.8514920634031296,0.9967532753944397,0.9967532753944397,0.9967532753944397,0.9967532753944397,0.9983766078948975,1.0_0.9903846383094788_1.0,1.0_1.0_0.9904305934906006,1.0_0.9903846383094788_1.0,1.0_0.9951691031455994_0.995192289352417,1.0_1.0_0.995110034942627,0.9967949390411377,0.9968101978302002,0.9967949390411377,0.9967870712280273,0.9983700513839722,0.9967532157897949,0.9967843294143677,0.9967532157897949,0.9967532157897949,0.998356819152832,0.9951450824737549
99,0.47664636592070264,0.8628571430842081,0.8628888889153798,0.998344361782074,0.998344361782074,0.998344361782074,0.998344361782074,0.9991722106933594,1.0_0.9950000047683716_1.0,1.0_1.0_0.9949238300323486,1.0_0.9950000047683716_1.0,1.0_0.9974937438964844_0.9974554777145386,1.0_1.0_0.9975489974021912,0.9983333349227905,0.9983079433441162,0.9983333349227905,0.9983164072036743,0.9991830587387085,0.998344361782074,0.9983527660369873,0.998344361782074,0.9983444213867188,0.9992046356201172,0.9975199103355408
100,0.4878533416986465,0.8833333333333333,0.8833333333333333,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
101,0.4791436972220739,0.8475,0.8466666668653489,0.9916943311691284,0.9916943311691284,0.9916943311691284,0.9916943311691284,0.9958471655845642,0.9950248599052429_0.9951456189155579_0.9846153855323792,1.0_0.980861246585846_0.9948186278343201,0.9950248599052429_0.9951456189155579_0.9846153855323792,0.9975062608718872_0.9879518151283264_0.9896907210350037,1.0_0.9898989796638489_0.9975429773330688,0.9915952682495117,0.9918932914733887,0.9915952682495117,0.9917162656784058,0.9958139657974243,0.9916943907737732,0.9917725324630737,0.9916943907737732,0.9917051792144775,0.9957476854324341,0.9875656366348267
102,0.4621456464131673,0.8361111112435659,0.8361481483777364,0.9982876777648926,0.9982876777648926,0.9982876777648926,0.9982876777648926,0.9991438388824463,1.0_0.9947916865348816_1.0,0.9950739145278931_1.0_1.0,1.0_0.9947916865348816_1.0,0.9975308775901794_0.997389018535614_1.0,0.9973822236061096_1.0_1.0,0.998263955116272,0.9983580112457275,0.998263955116272,0.9983066320419312,0.9991273880004883,0.9982876777648926,0.9982960820198059,0.9982876777648926,0.998287558555603,0.999094545841217,0.9974348545074463
103,0.48325018366177874,0.8722222222884496,0.8722222222884496,0.998389720916748,0.998389720916748,0.998389720916748,0.998389720916748,0.999194860458374,0.9953271150588989_1.0_1.0,1.0_0.9950248599052429_1.0,0.9953271150588989_1.0_1.0,0.9976580739021301_0.9975062608718872_1.0,1.0_0.9976246953010559_1.0,0.9984424114227295,0.9983416795730591,0.9984424114227295,0.9983881711959839,0.9992082118988037,0.998389720916748,0.998397707939148,0.998389720916748,0.9983898401260376,0.9992350339889526,0.9975876212120056
104,0.46647849599520363,0.8416666666666667,0.8416666666666667,0.9982455968856812,0.9982455968856812,0.9982455968856812,0.9982455968856812,0.9991227984428406,0.9944444298744202_1.0_1.0,1.0_0.9949748516082764_1.0,0.9944444298744202_1.0_1.0,0.9972144961357117_0.997481107711792_1.0,1.0_0.9973118305206299_1.0,0.9981482028961182,0.998324990272522,0.9981482028961182,0.9982318878173828,0.9991040229797363,0.9982456564903259,0.9982544183731079,0.9982456564903259,0.9982454180717468,0.999066174030304,0.9973707795143127
105,0.48870800058046976,0.8816666666666667,0.8811111111442248,0.9983333349227905,0.9983333349227905,0.9983333349227905,0.9983333349227905,0.9991666674613953,1.0_0.9950248599052429_1.0,1.0_1.0_0.9950000047683716,1.0_0.9950248599052429_1.0,1.0_0.9975062608718872_0.9974937438964844,1.0_1.0_0.9975062608718872,0.9983416795730591,0.9983333349227905,0.9983416795730591,0.9983333349227905,0.9991687536239624,0.9983333349227905,0.9983416795730591,0.9983333349227905,0.9983334541320801,0.9991729259490967,0.9975041747093201
106,0.49726606845855714,0.8993333333730698,0.8993968254327774,0.9985097050666809,0.9985097050666809,0.9985097050666809,0.9985097050666809,0.9992548227310181,1.0_1.0_0.9956709742546082,1.0_0.9955947399139404_1.0,1.0_1.0_0.9956709742546082,1.0_0.9977924823760986_0.9978308081626892,1.0_0.9977527856826782_1.0,0.9985569715499878,0.9985315799713135,0.9985569715499878,0.9985411167144775,0.9992510080337524,0.9985096454620361,0.9985162615776062,0.9985096454620361,0.9985096454620361,0.9992430806159973,0.9977667331695557
107,0.4827096762259801,0.8733333333333333,0.8733333333333333,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108,0.46718340973059336,0.8466666666666667,0.8466666666666667,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109,0.4808026850223541,0.8688888889551163,0.8688888889551163,0.9984301328659058,0.9984301328659058,0.9984301328659058,0.9984301328659058,0.9992150664329529,1.0_0.9950980544090271_1.0,1.0_1.0_0.9954338073730469,1.0_0.9950980544090271_1.0,1.0_0.9975429773330688_0.9977116584777832,1.0_1.0_0.9976133704185486,0.9983659982681274,0.9984779357910156,0.9983659982681274,0.9984182119369507,0.9992045164108276,0.9984301328659058,0.9984372854232788,0.9984301328659058,0.9984300136566162,0.999183177947998,0.9976478219032288
110,0.46968318084875743,0.8438888889551163,0.8444444445768992,0.9965811967849731,0.9965811967849731,0.9965811967849731,0.9965811967849731,0.9982905983924866,1.0_0.995121955871582_0.9946523904800415,0.9948453903198242_0.995121955871582_1.0,1.0_0.995121955871582_0.9946523904800415,0.9974160194396973_0.995121955871582_0.9973190426826477,0.9974489808082581_0.9973683953285217_1.0,0.9965914487838745,0.9966558218002319,0.9965914487838745,0.9966189861297607,0.9982725381851196,0.9965811967849731,0.9965900182723999,0.9965811967849731,0.9965811967849731,0.9982362985610962,0.9948722720146179
111,0.4848611509799957,0.8745238097508748,0.8745555555820466,0.9968051314353943,0.9968051314353943,0.9968051314353943,0.9968051314353943,0.9984025359153748,1.0_0.9900000095367432_1.0,0.9909909963607788_1.0_1.0,1.0_0.9900000095367432_1.0,0.9954751133918762_0.9949748516082764_1.0,0.9950739145278931_1.0_1.0,0.996666669845581,0.9969969987869263,0.996666669845581,0.9968166351318359,0.9983580112457275,0.9968051314353943,0.9968339204788208,0.9968051314353943,0.9968042969703674,0.9982687830924988,0.9952183961868286
112,0.47352479100227357,0.8560000000397364,0.8559555556376776,0.9983165264129639,0.9983165264129639,0.9983165264129639,0.9983165264129639,0.9991582632064819,0.9951456189155579_1.0_1.0,1.0_0.9946808218955994_1.0,0.9951456189155579_1.0_1.0,0.9975669384002686_0.9973333477973938_1.0,1.0_0.9975429773330688_1.0,0.9983818531036377,0.9982270002365112,0.9983818531036377,0.9983000755310059,0.9991810321807861,0.9983164072036743,0.9983253479003906,0.9983164072036743,0.998316764831543,0.999226450920105,0.997477114200592
113,0.4725767574707667,0.8566666666666667,0.8566666666666667,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114,0.48284368733565014,0.8722222222884496,0.8722222222884496,0.9982847571372986,0.9982847571372986,0.9982847571372986,0.9982847571372986,0.9991423487663269,1.0_0.9948979616165161_1.0,0.9941860437393188_1.0_1.0,1.0_0.9948979616165161_1.0,0.9970845580101013_0.9974424839019775_1.0,0.9975728392601013_1.0_1.0,0.9982993602752686,0.998062014579773,0.9982993602752686,0.9981757402420044,0.9991909265518188,0.9982848167419434,0.9982947111129761,0.9982848167419434,0.9982850551605225,0.9992880821228027,0.9974201917648315
115,0.5150155820449194,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
116,0.47918739934762317,0.865555555621783,0.8651851852734883,0.9983022212982178,0.9983022212982178,0.9983022212982178,0.9983022212982178,0.9991511106491089,0.9947368502616882_1.0_1.0,1.0_1.0_0.9954128265380859,0.9947368502616882_1.0_1.0,0.9973614811897278_1.0_0.9977011680603027,1.0_1.0_0.9973118305206299,0.9982455968856812,0.9984709620475769,0.9982455968856812,0.9983541965484619,0.9991039633750916,0.9983022212982178,0.9983099699020386,0.9983022212982178,0.9983019828796387,0.9990096092224121,0.9974499344825745
117,0.4664664157231649,0.8422222222884496,0.841851851940155,0.9982788562774658,0.9982788562774658,0.9982788562774658,0.9982788562774658,0.9991394281387329,0.9948979616165161_1.0_1.0,1.0_0.9948979616165161_1.0,0.9948979616165161_1.0_1.0,0.9974424839019775_0.9974424839019775_1.0,1.0_0.9974093437194824_1.0,0.9982993602752686,0.9982993602752686,0.9982993602752686,0.9982949495315552,0.9991364479064941,0.9982788562774658,0.9982876181602478,0.9982788562774658,0.9982788562774658,0.9991304874420166,0.997422456741333
118,0.4717862149079641,0.8519444445768992,0.8522751325368881,0.9965694546699524,0.9965694546699524,0.9965694546699524,0.9965694546699524,0.9982847571372986,0.9948453903198242_0.9952380657196045_1.0,1.0_0.9952380657196045_0.9944444298744202,0.9948453903198242_0.9952380657196045_1.0,0.9974160194396973_0.9952380657196045_0.9972144961357117,1.0_0.9973190426826477_0.9975247383117676,0.9966944456100464,0.99656081199646,0.9966944456100464,0.9966228008270264,0.9982812404632568,0.9965694546699524,0.9965789318084717,0.9965694546699524,0.9965696334838867,0.9982743263244629,0.9948480129241943
119,0.49462110817432403,0.8966666666666666,0.8966666666666666,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
120,0.4483232222000758,0.8083333333333333,0.8083333333333333,0.998161792755127,0.998161792755127,0.998161792755127,0.998161792755127,0.9990808963775635,1.0_0.994413435459137_1.0,1.0_1.0_0.9940828680992126,1.0_0.994413435459137_1.0,1.0_0.9971988797187805_0.997032642364502,1.0_1.0_0.9973404407501221,0.9981378316879272,0.9980276823043823,0.9981378316879272,0.9980771541595459,0.9991135001182556,0.9981617331504822,0.9981725811958313,0.9981617331504822,0.9981619119644165,0.9991786479949951,0.9972418546676636
121,0.49288300375143684,0.8933333333333333,0.8933333333333333,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
122,0.4684347403049469,0.84,0.84,0.9983713626861572,0.9983713626861572,0.9983713626861572,0.9983713626861572,0.9991856813430786,1.0_0.9945945739746094_1.0,0.9951456189155579_1.0_1.0,1.0_0.9945945739746094_1.0,0.9975669384002686_0.9972899556159973_1.0,0.9975550174713135_1.0_1.0,0.9981982707977295,0.9983818531036377,0.9981982707977295,0.9982856512069702,0.9991850852966309,0.9983713626861572,0.9983792304992676,0.9983713626861572,0.9983711242675781,0.9991836547851562,0.9975533485412598
123,0.48082989851633706,0.863222222328186,0.8627142856518427,0.9952977895736694,0.9952977895736694,0.9952977895736694,0.9952977895736694,0.9976488947868347,0.9949238300323486_0.9959349632263184_0.9948717951774597,0.9949238300323486_0.9919028282165527_1.0,0.9949238300323486_0.9959349632263184_0.9948717951774597,0.9949238300323486_0.993914783000946_0.9974293112754822,0.997732400894165_0.9948979616165161_1.0,0.9952435493469238,0.995608925819397,0.9952435493469238,0.9954226613044739,0.997543454170227,0.9952977895736694,0.9953105449676514,0.9952977895736694,0.9953005313873291,0.9973325729370117,0.9929053783416748
124,0.46424695968627927,0.8388888889551163,0.8393333333730698,0.9981378316879272,0.9981378316879272,0.9981378316879272,0.9981378316879272,0.9990689158439636,0.9949748516082764_1.0_1.0,1.0_0.994535505771637_1.0,0.9949748516082764_1.0_1.0,0.997481107711792_0.9972602725028992_1.0,1.0_0.997183084487915_1.0,0.998324990272522,0.9981784820556641,0.998324990272522,0.9982471466064453,0.999061107635498,0.9981378316879272,0.9981479644775391,0.9981378316879272,0.9981380105018616,0.9990452527999878,0.9971984624862671
125,0.46677767872810366,0.8416666666666667,0.8411111111442248,0.9982608556747437,0.9982608556747437,0.9982608556747437,0.9982608556747437,0.9991304278373718,1.0_0.9948186278343201_1.0,1.0_1.0_0.9950000047683716,1.0_0.9948186278343201_1.0,1.0_0.9974026083946228_0.9974937438964844,1.0_1.0_0.9973404407501221,0.9982728958129883,0.9983333349227905,0.9982728958129883,0.9982987642288208,0.9991135001182556,0.9982608556747437,0.9982695579528809,0.9982608556747437,0.9982607960700989,0.9990795850753784,0.9973942041397095
126,0.4783323283990224,0.8666666666666667,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
127,0.4760711908340454,0.8538888889551163,0.8544444445768992,0.9967948794364929,0.9967948794364929,0.9967948794364929,0.9967948794364929,0.9983974099159241,1.0_0.9902912378311157_1.0,0.9903846383094788_1.0_1.0,1.0_0.9902912378311157_1.0,0.9951691031455994_0.995121955871582_1.0,0.9952152967453003_1.0_1.0,0.9967638254165649,0.9967949390411377,0.9967638254165649,0.9967637062072754,0.9984050989151001,0.9967948198318481,0.9968256950378418,0.9967948198318481,0.9967948198318481,0.9984204769134521,0.9952071905136108
128,0.4670110776027044,0.8466666666666667,0.8466666666666667,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
129,0.46388556440671286,0.8391666666666666,0.8392222223679224,0.9982547760009766,0.9982547760009766,0.9982547760009766,0.9982547760009766,0.9991273880004883,1.0_0.9949748516082764_1.0,0.9947643876075745_1.0_1.0,1.0_0.9949748516082764_1.0,0.9973753094673157_0.997481107711792_1.0,0.997389018535614_1.0_1.0,0.998324990272522,0.9982547760009766,0.998324990272522,0.9982855319976807,0.9991296529769897,0.9982547760009766,0.998263955116272,0.9982547760009766,0.9982548952102661,0.9991341829299927,0.9973855018615723
130,0.46560124814510345,0.8433333333333334,0.8433333333333334,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
131,0.45603152414162956,0.8266666666666667,0.8266666666666667,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
132,0.48503297567367554,0.865,0.865,0.9966216087341309,0.9966216087341309,0.9966216087341309,0.9966216087341309,0.9983108043670654,1.0_0.9951691031455994_0.9952152967453003,1.0_0.9951691031455994_0.9952152967453003,1.0_0.9951691031455994_0.9952152967453003,1.0_0.9951691031455994_0.9952152967453003,1.0_0.9974026083946228_0.997389018535614,0.9967948198318481,0.9967948198318481,0.9967948198318481,0.9967948198318481,0.9982638359069824,0.9966216087341309,0.9966216087341309,0.9966216087341309,0.9966216087341309,0.998170018196106,0.9949175119400024
133,0.48472066819667814,0.875,0.8755555556217829,0.9984227418899536,0.9984227418899536,0.9984227418899536,0.9984227418899536,0.9992113709449768,1.0_0.9949238300323486_1.0,1.0_1.0_0.9953488111495972,1.0_0.9949238300323486_1.0,1.0_0.9974554777145386_0.997668981552124,1.0_1.0_0.9976190328598022,0.9983079433441162,0.9984496235847473,0.9983079433441162,0.9983748197555542,0.9992063641548157,0.9984227418899536,0.9984300136566162,0.9984227418899536,0.9984226226806641,0.9991963505744934,0.9976345896720886
134,0.4687719662984212,0.85,0.85,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
135,0.4760394906997681,0.8533333335320155,0.8533333335320155,0.9947916865348816,0.9947916865348816,0.9947916865348816,0.9947916865348816,0.9973958134651184,1.0_1.0_0.9852941036224365,0.9846153855323792_1.0_1.0,1.0_1.0_0.9852941036224365,0.9922480583190918_1.0_0.9925925731658936,0.9921875_1.0_1.0,0.9950980544090271,0.9948718547821045,0.9950980544090271,0.9949468970298767,0.9973958730697632,0.9947917461395264,0.9948717355728149,0.9947917461395264,0.9947925806045532,0.9973957538604736,0.992219090461731
136,0.48683561662832897,0.8777777779102326,0.8783333339293797,0.9966942071914673,0.9966942071914673,0.9966942071914673,0.9966942071914673,0.9983471035957336,0.9950739145278931_1.0_0.9949748516082764,0.9950739145278931_0.9950980544090271_1.0,0.9950739145278931_1.0_0.9949748516082764,0.9950739145278931_0.9975429773330688_0.997481107711792,0.9975124597549438_0.9975124597549438_1.0,0.99668288230896,0.996724009513855,0.99668288230896,0.996699333190918,0.9983416795730591,0.9966942071914673,0.9967023134231567,0.9966942071914673,0.9966942071914673,0.9983306527137756,0.9950451254844666
137,0.4672781507174174,0.8466666666666667,0.8466666666666667,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138,0.48700876156489054,0.8733333333333333,0.8727777778108915,0.9966942071914673,0.9966942071914673,0.9966942071914673,0.9966942071914673,0.9983471035957336,1.0_0.9901477694511414_1.0,0.9948979616165161_1.0_0.995192289352417,1.0_0.9901477694511414_1.0,0.9974424839019775_0.9950494766235352_0.9975903630256653,0.997560977935791_1.0_0.9974874258041382,0.9967159032821655,0.9966967105865479,0.9967159032821655,0.9966940879821777,0.9983494877815247,0.9966942071914673,0.9967105984687805,0.9966942071914673,0.9966901540756226,0.9983541965484619,0.9950520992279053
139,0.48806275963783263,0.8772222222884496,0.8776666667064031,0.9966443181037903,0.9966443181037903,0.9966443181037903,0.9966443181037903,0.9983221292495728,0.9950248599052429_1.0_0.9947643876075745,1.0_0.9902912378311157_1.0,0.9950248599052429_1.0_0.9947643876075745,0.9975062608718872_0.995121955871582_0.9973753094673157,1.0_0.9948979616165161_1.0,0.9965964555740356,0.9967638254165649,0.9965964555740356,0.9966678619384766,0.9982993602752686,0.9966443777084351,0.9966768622398376,0.9966443777084351,0.9966482520103455,0.9982536435127258,0.9949767589569092
140,0.47946427086989085,0.8544444445768992,0.8540740742286046,0.9953051805496216,0.9953051805496216,0.9953051805496216,0.9953051805496216,0.9976525902748108,0.9953051805496216_0.9949495196342468_0.9956140518188477,0.9953051805496216_0.9899497628211975_1.0,0.9953051805496216_0.9949495196342468_0.9956140518188477,0.9953051805496216_0.992443323135376_0.997802197933197,0.9976525902748108_0.9954648613929749_1.0,0.9952895641326904,0.9950850009918213,0.9952895641326904,0.9951835870742798,0.9977058172225952,0.9953051805496216,0.9953209161758423,0.9953051805496216,0.9953093528747559,0.9978122711181641,0.9929504990577698
141,0.5005435373385747,0.9058333333333334,0.9058888890345891,0.9984662532806396,0.9984662532806396,0.9984662532806396,0.9984662532806396,0.9992331266403198,0.9953917264938354_1.0_1.0,1.0_0.9956709742546082_1.0,0.9953917264938354_1.0_1.0,0.9976905584335327_0.9978308081626892_1.0,1.0_0.9976303577423096_1.0,0.9984639883041382,0.9985569715499878,0.9984639883041382,0.9985071420669556,0.9992101192474365,0.9984662532806396,0.9984728693962097,0.9984662532806396,0.9984661936759949,0.9991641044616699,0.9977002739906311
142,0.47440324107805887,0.86,0.86,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
143,0.4965013978878657,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
144,0.45771003286043804,0.83,0.83,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145,0.46882692456245423,0.85,0.85,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
146,0.4817386800050735,0.8733333333333333,0.8733333333333333,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
147,0.46505749960740406,0.8433333333333334,0.8433333333333334,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
148,0.4744055781761805,0.86,0.86,1.0,1.0,1.0,1.0,1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0_1.0_1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
